Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,x,,,x,x,,,,,,,,,,"gpx und kml-Dateien (ZIP, 3 KB)","http://www.ulm.de/leben_in_ulm/ulmer_grillplaetze_fuer_gps_geraete_und_handys_zum_download.115290.3076,3665.htm",nicht bekannt,ZIP,c
,,,,,,,x,,,,,,,,,,http://www.wahl.ulm.de/or2014/Goe-Do/OR_vorl_Ergebnis.xlsx,nicht bekannt,XLSX,b
,,,,,,,x,,,,,,,,,,http://www.wahl.ulm.de/or2014/Lehr/OR_vorl_Ergebnis.xlsx,nicht bekannt,XLSX,b
,,,,,,,x,,,,,,,,,Ergebnis Wahlabend (xlsx),http://www.wahl.ulm.de/eu2014/html/EU_vorl_Ergebnis.xlsx,nicht bekannt,XLSX,g
,,,,,,,x,,,,,,,,,,http://www.wahl.ulm.de/or2014/Maehringen/OR_vorl_Ergebnis.xlsx,nicht bekannt,XLSX,b
,x,,,,,,,,,,,,,,,Elternfragebogen?,http://www.fgs.schule.ulm.de/selbst-evaluation.html,nicht bekannt,XLS,c
,,x,,,x,x,,,,,,,,,,"Ulmer Höhenweg: gpx-Datei (ZIP, 37 KB)","http://www.ulm.de/der_ulmer_hoehenweg.116407.3076,.htm",nicht bekannt,ZIP,c
,,,,,,x,,,,,,,,,,,http://www.ulm.de/sixcms/media.php/29/ulmer-hoehenwegkml.kml,nicht bekannt,KML,b
,,,,,,,x,,,,,,,,,vorläufiges Zweitstimmenergebnis Wahlabend (xls),http://www.wahl.ulm.de/bt2013/Presse/Zweitstimme_Wahlabend.xls,nicht bekannt,XLS,g
,,,,,,,x,,,,,,,,,Erststimmenergebnis Wahlabend (xls),http://www.wahl.ulm.de/bt2013/Erst/bt2013erst.html,nicht bekannt,XLS,c
,,,,,,,x,,,,,,,,,,http://www.wahl.ulm.de/bt2013/Erst/Erststimme_Wahlabend.xls,nicht bekannt,XLS,b
,,,,,,x,,,,,,,,,,Westen,http://www.ulm.de/sixcms/media.php/29/Westen.xls,nicht bekannt,XLS,g
,,,,,,,x,,,,,,,,,amtliches Endergebnis (xlsx),http://www.wahl.ulm.de/or2014/Eggingen/or2014egg.html,nicht bekannt,XLS,c
,,,,,,,x,,,,,,,,,Zweitstimmenergebnis Wahlabend (xls),http://www.wahl.ulm.de/bt2013/Zweit/bt2013zweit.html,nicht bekannt,XLS,c
,,,,,,,,,,,,x,,,,GM,http://www.ulm.de/sixcms/media.php/29/Eckwerte%202006%20.xls,nicht bekannt,XLS,g
